cve_id,description,actual_full,actual,predicted,correct,metric
CVE-2024-10916,"A vulnerability classified as problematic has been found in D-Link DNS-320, DNS-320LW, DNS-325 and D...",NONE,N,N,True,SA
CVE-2024-10919,A vulnerability has been found in didi Super-Jacoco 1.0 and classified as critical. Affected by this...,NONE,N,N,True,SA
CVE-2024-10920,A vulnerability was found in mariazevedo88 travels-java-api up to 5.0.1 and classified as problemati...,NONE,N,N,True,SA
CVE-2024-10318,"A session fixation issue was discovered in the NGINX OpenID Connect reference implementation, where ...",NONE,N,N,True,SA
CVE-2024-51757,happy-dom is a JavaScript implementation of a web browser without its graphical user interface. Vers...,NONE,N,N,True,SA
CVE-2024-10926,A vulnerability was found in IBPhoenix ibWebAdmin up to 1.0.2 and classified as problematic. This is...,NONE,N,N,True,SA
CVE-2024-10927,A vulnerability was found in MonoCMS up to 20240528. It has been classified as problematic. Affected...,NONE,N,N,True,SA
CVE-2024-10928,A vulnerability was found in MonoCMS up to 20240528. It has been declared as problematic. Affected b...,NONE,N,N,True,SA
CVE-2024-51990,"jj, or Jujutsu, is a Git-compatible VCS written in rust. In affected versions specially crafted Git ...",NONE,N,N,True,SA
CVE-2024-10946,A vulnerability classified as critical has been found in Guangzhou Tuchuang Computer Software Develo...,NONE,N,N,True,SA
CVE-2024-10947,A vulnerability classified as critical was found in Guangzhou Tuchuang Computer Software Development...,NONE,N,N,True,SA
CVE-2024-10526,Rapid7 Velociraptor MSI Installer versions below 0.73.3 suffer from a vulnerability whereby it creat...,HIGH,H,H,True,SA
CVE-2024-10668,There exists an auth bypass in Google Quickshare where an attacker can upload an unknown file type t...,LOW,L,N,False,SA
CVE-2024-10964,A vulnerability classified as critical has been found in emqx neuron up to 2.10.0. Affected is the f...,NONE,N,N,True,SA
CVE-2024-10965,A vulnerability classified as problematic was found in emqx neuron up to 2.10.0. Affected by this vu...,NONE,N,N,True,SA
CVE-2024-10966,"A vulnerability, which was classified as critical, has been found in TOTOLINK X18 9.1.0cu.2024_B2022...",NONE,N,N,True,SA
CVE-2024-10967,A vulnerability was found in code-projects E-Health Care System 1.0. It has been classified as criti...,NONE,N,N,True,SA
CVE-2024-47073,DataEase is an open source data visualization analysis tool that helps users quickly analyze data an...,NONE,N,N,True,SA
CVE-2024-51758,Filament is a collection of full-stack components for accelerated Laravel development. All Filament ...,NONE,N,N,True,SA
CVE-2024-10968,A vulnerability was found in 1000 Projects Bookstore Management System 1.0. It has been declared as ...,NONE,N,N,True,SA
CVE-2024-10969,A vulnerability was found in 1000 Projects Bookstore Management System 1.0. It has been rated as cri...,NONE,N,N,True,SA
CVE-2024-10007,A path collision and arbitrary code execution vulnerability was identified in GitHub Enterprise Serv...,HIGH,H,N,False,SA
CVE-2024-10824,An authorization bypass vulnerability was identified in GitHub Enterprise Server that allowed unauth...,NONE,N,N,True,SA
CVE-2024-8810,A GitHub App installed in organizations could upgrade some permissions from read to write access wit...,HIGH,H,N,False,SA
CVE-2024-10987,A vulnerability was found in code-projects E-Health Care System 1.0. It has been declared as critica...,NONE,N,N,True,SA
CVE-2024-10988,A vulnerability was found in code-projects E-Health Care System 1.0. It has been rated as critical. ...,NONE,N,N,True,SA
CVE-2024-10989,A vulnerability classified as critical has been found in code-projects E-Health Care System 1.0. Thi...,NONE,N,N,True,SA
CVE-2024-10990,A vulnerability classified as critical was found in SourceCodester Online Veterinary Appointment Sys...,NONE,N,N,True,SA
CVE-2024-10991,"A vulnerability, which was classified as critical, has been found in Codezips Hospital Appointment S...",NONE,N,N,True,SA
CVE-2024-21538,"Versions of the package cross-spawn before 6.0.6, from 7.0.0 and before 7.0.5 are vulnerable to Regu...",NONE,N,N,True,SA
CVE-2024-10993,"A vulnerability, which was classified as critical, was found in Codezips Online Institute Management...",NONE,N,N,True,SA
CVE-2024-10994,A vulnerability has been found in Codezips Online Institute Management System 1.0 and classified as ...,NONE,N,N,True,SA
CVE-2024-10995,A vulnerability was found in Codezips Hospital Appointment System 1.0 and classified as critical. Af...,NONE,N,N,True,SA
CVE-2024-10996,A vulnerability was found in 1000 Projects Bookstore Management System 1.0. It has been classified a...,NONE,N,N,True,SA
CVE-2024-10997,A vulnerability was found in 1000 Projects Bookstore Management System 1.0. It has been declared as ...,NONE,N,N,True,SA
CVE-2024-10998,A vulnerability was found in 1000 Projects Bookstore Management System 1.0. It has been rated as cri...,NONE,N,N,True,SA
CVE-2024-10999,A vulnerability classified as problematic has been found in CodeAstro Real Estate Management System ...,NONE,N,N,True,SA
CVE-2024-11000,A vulnerability classified as problematic was found in CodeAstro Real Estate Management System 1.0. ...,NONE,N,N,True,SA
CVE-2024-9841,A Reflected Cross-Site Scripting (XSS) vulnerability has been identified in OpenText ArcSight Manage...,NONE,N,N,True,SA
CVE-2024-11026,A vulnerability was found in Intelligent Apps Freenow App 12.10.0 on Android. It has been rated as p...,NONE,N,N,True,SA
CVE-2024-52004,"MediaCMS is an open source video and media CMS, written in Python/Django and React, featuring a REST...",NONE,N,N,True,SA
CVE-2024-52009,Atlantis is a self-hosted golang application that listens for Terraform pull request events via webh...,HIGH,H,N,False,SA
CVE-2024-10953,An authenticated data.all user is able to perform mutating UPDATE operations on persisted Notificati...,NONE,N,N,True,SA
CVE-2024-52311,"Authentication tokens issued via Cognito in data.all are not invalidated on log out, allowing for pr...",NONE,N,N,True,SA
CVE-2024-52312,"Due to inconsistent authorization permissions, data.all may allow an external actor with an authenti...",NONE,N,N,True,SA
CVE-2024-52313,An authenticated data.all user is able to manipulate a getDataset query to fetch additional informat...,NONE,N,N,True,SA
CVE-2024-52314,A data.all admin team member who has access to the customer-owned AWS Account where data.all is depl...,NONE,N,N,True,SA
CVE-2024-11046,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been classified as critical. Affected...,NONE,N,N,True,SA
CVE-2024-11047,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been declared as critical. Affected b...,NONE,N,N,True,SA
CVE-2024-11048,A vulnerability was found in D-Link DI-8003 16.07.16A1. It has been rated as critical. Affected by t...,NONE,N,N,True,SA
CVE-2024-11049,A vulnerability classified as problematic has been found in ZKTeco ZKBio Time 9.0.1. Affected is an ...,NONE,N,N,True,SA
CVE-2024-11050,A vulnerability was found in AMTT Hotel Broadband Operation System up to 3.0.3.151204 and classified...,NONE,N,N,True,SA
CVE-2024-11051,A vulnerability was found in AMTT Hotel Broadband Operation System up to 3.0.3.151204. It has been c...,NONE,N,N,True,SA
CVE-2024-11054,A vulnerability classified as critical was found in SourceCodester Simple Music Cloud Community Syst...,NONE,N,N,True,SA
CVE-2024-11055,"A vulnerability, which was classified as critical, has been found in 1000 Projects Beauty Parlour Ma...",NONE,N,N,True,SA
CVE-2024-11056,"A vulnerability, which was classified as critical, was found in Tenda AC10 16.03.10.13. Affected is ...",NONE,N,N,True,SA
CVE-2024-11057,A vulnerability has been found in Codezips Hospital Appointment System 1.0 and classified as critica...,NONE,N,N,True,SA
CVE-2024-11058,A vulnerability was found in CodeAstro Real Estate Management System up to 1.0. It has been declared...,NONE,N,N,True,SA
CVE-2024-11059,A vulnerability was found in Project Worlds Free Download Online Shopping System up to 192.168.1.88....,NONE,N,N,True,SA
CVE-2024-11060,A vulnerability classified as critical has been found in Jinher Network Collaborative Management Pla...,NONE,N,N,True,SA
CVE-2024-11061,A vulnerability classified as critical was found in Tenda AC10 16.03.10.13. Affected by this vulnera...,NONE,N,N,True,SA
CVE-2024-38826,Authenticated users can upload specifically crafted files to leak server resources. This behavior ca...,NONE,N,N,True,SA
CVE-2024-10314,"In Helix Core versions prior to 2024.2, an unauthenticated remote Denial of Service (DoS) via the au...",NONE,N,N,True,SA
CVE-2024-10344,"In Helix Core versions prior to 2024.2, an unauthenticated remote Denial of Service (DoS) via the re...",NONE,N,N,True,SA
CVE-2024-10345,"In Helix Core versions prior to 2024.2, an unauthenticated remote Denial of Service (DoS) via the sh...",NONE,N,N,True,SA
CVE-2024-11070,"A vulnerability, which was classified as problematic, has been found in Sanluan PublicCMS 5.202406.d...",NONE,N,N,True,SA
CVE-2024-39354,If an attacker tricks a valid user into running Delta Electronics DIAScreen with a file containing m...,NONE,N,N,True,SA
CVE-2024-39605,If an attacker tricks a valid user into running Delta Electronics DIAScreen with a file containing m...,NONE,N,N,True,SA
CVE-2024-47131,If an attacker tricks a valid user into running Delta Electronics DIAScreen with a file containing m...,NONE,N,N,True,SA
CVE-2024-11073,A vulnerability classified as problematic has been found in SourceCodester Hospital Management Syste...,NONE,N,N,True,SA
CVE-2024-11074,A vulnerability classified as critical was found in itsourcecode Tailoring Management System 1.0. Th...,NONE,N,N,True,SA
CVE-2024-11076,"A vulnerability, which was classified as critical, has been found in code-projects Job Recruitment 1...",NONE,N,N,True,SA
CVE-2024-11077,"A vulnerability, which was classified as critical, was found in code-projects Job Recruitment 1.0. A...",NONE,N,N,True,SA
CVE-2024-10315,In Gliffy Online an insecure configuration was discovered in versions before 4.14.0-6. Reported by A...,NONE,N,N,True,SA
CVE-2024-11078,A vulnerability has been found in code-projects Job Recruitment 1.0 and classified as problematic. A...,NONE,N,N,True,SA
CVE-2024-51484,Ampache is a web based audio/video streaming application and file manager. The current implementatio...,NONE,N,N,True,SA
CVE-2024-51485,Ampache is a web based audio/video streaming application and file manager. The current implementatio...,NONE,N,N,True,SA
CVE-2024-51487,Ampache is a web based audio/video streaming application and file manager. The current implementatio...,NONE,N,N,True,SA
CVE-2024-51488,Ampache is a web based audio/video streaming application and file manager. The current implementatio...,NONE,N,N,True,SA
CVE-2024-51489,Ampache is a web based audio/video streaming application and file manager. The current implementatio...,NONE,N,N,True,SA
CVE-2024-52286,Stirling-PDF is a locally hosted web application that allows you to perform various operations on PD...,NONE,N,N,True,SA
CVE-2024-23983,Improper handling of canonical URL-encoding may lead to bypass not properly constrained by request r...,HIGH,H,N,False,SA
CVE-2024-11096,"A vulnerability, which was classified as critical, was found in code-projects Task Manager 1.0. This...",NONE,N,N,True,SA
CVE-2024-11097,A vulnerability has been found in SourceCodester Student Record Management System 1.0 and classified...,NONE,N,N,True,SA
CVE-2024-11099,A vulnerability was found in code-projects Job Recruitment 1.0 and classified as critical. This issu...,NONE,N,N,True,SA
CVE-2024-11100,A vulnerability was found in 1000 Projects Beauty Parlour Management System 1.0. It has been declare...,NONE,N,N,True,SA
CVE-2024-11101,A vulnerability was found in 1000 Projects Beauty Parlour Management System 1.0. It has been classif...,NONE,N,N,True,SA
CVE-2024-11102,A vulnerability was found in SourceCodester Hospital Management System 1.0. It has been rated as pro...,NONE,N,N,True,SA
CVE-2023-32736,"A vulnerability has been identified in SIMATIC S7-PLCSIM V16 (All versions), SIMATIC S7-PLCSIM V17 (...",NONE,N,N,True,SA
CVE-2024-11121,A vulnerability classified as critical was found in 上海灵当信息科技有限公司 Lingdang CRM up to 8.6.4.3. Affecte...,NONE,N,N,True,SA
CVE-2024-11122,"A vulnerability, which was classified as critical, has been found in 上海灵当信息科技有限公司 Lingdang CRM up to...",NONE,N,N,True,SA
CVE-2024-11123,"A vulnerability, which was classified as problematic, was found in 上海灵当信息科技有限公司 Lingdang CRM up to 8...",NONE,N,N,True,SA
CVE-2024-29119,A vulnerability has been identified in Spectrum Power 7 (All versions < V24Q3). The affected product...,NONE,N,N,True,SA
CVE-2024-36140,"A vulnerability has been identified in OZW672 (All versions < V5.2), OZW772 (All versions < V5.2). T...",NONE,N,N,True,SA
CVE-2024-44102,A vulnerability has been identified in PP TeleControl Server Basic 1000 to 5000 V3.1 (6NH9910-0AA31-...,HIGH,H,N,False,SA
CVE-2024-46888,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,HIGH,H,N,False,SA
CVE-2024-46889,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,NONE,N,N,True,SA
CVE-2024-46890,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,HIGH,H,N,False,SA
CVE-2024-46891,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,NONE,N,N,True,SA
CVE-2024-46892,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,NONE,N,N,True,SA
CVE-2024-46894,A vulnerability has been identified in SINEC INS (All versions < V1.0 SP2 Update 3). The affected ap...,NONE,N,N,True,SA
CVE-2024-47783,A vulnerability has been identified in SIPORT (All versions < V3.4.0). The affected application impr...,NONE,N,N,True,SA
CVE-2024-47808,A vulnerability has been identified in SINEC NMS (All versions < V3.0 SP1). The affected application...,HIGH,H,N,False,SA
